merchant_id|longitude|latitude|token
AHjdCQkufvAPmK|47.725090|-121.104482|2fcced66f6212c42682444b035d2c353a8bb848b54beda1e1d1b2eb104b532af
GysAKlSSgJCIIu|41.943330|-98.127955|eafce9719de91a8d3081ad585fa227f066a5b0c0db1d7ae5a693dae924565b56
eMzxchOtGWDAbL|37.359267|-89.385097|eafce9719de91a8d3081ad585fa227f066a5b0c0db1d7ae5a693dae924565b56
GCKWcvOrAobnAb|32.544958|-79.441504|eafce9719de91a8d3081ad585fa227f066a5b0c0db1d7ae5a693dae924565b56
XuGsVHaeYfuhTN|40.364715|-86.173160|1de83e3b1fc3b081ae3fd6714345058d267bf5a497986dcded6a08b6149fd952
WHLvBFfCnZTMIW|43.082517|-82.419632|1de83e3b1fc3b081ae3fd6714345058d267bf5a497986dcded6a08b6149fd952
kDlLsogeeGsmXg|38.175774|-93.337149|1de83e3b1fc3b081ae3fd6714345058d267bf5a497986dcded6a08b6149fd952
AEXNrKfaycnmvB|34.132480|-93.883026|7467b00eabc583b43bebae5d1db9e005830d0aadd0ca183ca0ff0e1469eee247
veLzOLnDCKTDwc|30.713151|-79.944617|7467b00eabc583b43bebae5d1db9e005830d0aadd0ca183ca0ff0e1469eee247
xHBOhDOGNHeDWL|37.640863|-75.433293|7467b00eabc583b43bebae5d1db9e005830d0aadd0ca183ca0ff0e1469eee247
YXWtkTeICpEPUc|32.266339|-93.629352|f56244ca2dfae82f6faf1a27bf06a0490d0792164f44800804c8276d58de553e
IfTQcroaOedbhm|33.482217|-91.768781|f56244ca2dfae82f6faf1a27bf06a0490d0792164f44800804c8276d58de553e
yidkVMBRAPfyRd|29.693714|-92.792673|f56244ca2dfae82f6faf1a27bf06a0490d0792164f44800804c8276d58de553e
XZGABoqODbUZPd|32.135536|-74.157089|90c2888bc086a9419f56f5d4d18096ddc495835e9597a06c3c97ed1b85c42c67
ycLHOXFWXzSanK|42.152544|-89.982859|90c2888bc086a9419f56f5d4d18096ddc495835e9597a06c3c97ed1b85c42c67
CakXYcwdkngbFI|37.114626|-111.675299|90c2888bc086a9419f56f5d4d18096ddc495835e9597a06c3c97ed1b85c42c67
OnNfuxrSJZWUqb|37.569897|-87.331383|b33006570fbe925029d4d89c75c3f59b266e78091045b961524201cb41dcb331
IbkFqLnjFxpNMC|41.042146|-78.536883|b33006570fbe925029d4d89c75c3f59b266e78091045b961524201cb41dcb331
mjtIyFGJsNzFlE|42.077737|-83.165227|b33006570fbe925029d4d89c75c3f59b266e78091045b961524201cb41dcb331
VnuiqWsUdJggmn|38.095194|-96.676102|3ab1ea19142df44198c42c3508a3ccceb90dca1ad7fb5e7d2e6c09d63aa662f7
xjZKBWUpgTisYb|41.494374|-90.109888|3ab1ea19142df44198c42c3508a3ccceb90dca1ad7fb5e7d2e6c09d63aa662f7
CEBxzOuZUwVXPA|42.252782|-95.920698|3ab1ea19142df44198c42c3508a3ccceb90dca1ad7fb5e7d2e6c09d63aa662f7
iQwwhmNseSAszA|37.932122|-90.446203|55e2cbb1294a6c2497f9e5e1855a8b45ce775beb2fe1b19f53e6b2105e64d3b4
QLgKeghNtYJIjF|41.004236|-79.691969|55e2cbb1294a6c2497f9e5e1855a8b45ce775beb2fe1b19f53e6b2105e64d3b4
XeaOGLSaaZcTvq|42.108424|-83.935052|55e2cbb1294a6c2497f9e5e1855a8b45ce775beb2fe1b19f53e6b2105e64d3b4
RzcoCrSbrEZism|33.363900|-87.010208|3b7824170922184a5ff552d957fb0f22fd606f4bbb03297089f07d52ac1caea3
whTEyNCnmRbmxn|29.719743|-81.778631|3b7824170922184a5ff552d957fb0f22fd606f4bbb03297089f07d52ac1caea3
WMuQbIzzdrgHGa|42.364672|-99.360501|3b7824170922184a5ff552d957fb0f22fd606f4bbb03297089f07d52ac1caea3
OhnvNgujqZGIBk|48.400090|-83.600154|46820f9bc519df2550bae98ae37a64a086c0394fb7e437f9d07cefc6d4e7f3a5
bCiEPQGFlrcuPP|33.411851|-73.687776|46820f9bc519df2550bae98ae37a64a086c0394fb7e437f9d07cefc6d4e7f3a5
lNQLABqusOJKyc|43.670711|-73.860279|46820f9bc519df2550bae98ae37a64a086c0394fb7e437f9d07cefc6d4e7f3a5
QTcQxRazvyNobV|31.961472|-92.805024|9f0cb67da8753f810b4eb521fe712343c507bdd9514c324fdc1d316114c156b7
PQGWrQTxScnOUS|42.944890|-90.289577|9f0cb67da8753f810b4eb521fe712343c507bdd9514c324fdc1d316114c156b7
ECYxPLMIIACtqr|35.689599|-83.390480|9f0cb67da8753f810b4eb521fe712343c507bdd9514c324fdc1d316114c156b7
RBabejBgcHeqlp|44.886186|-78.244046|3d2ce0e01223fcbda9ec2bd5a1b8ff09953e1d95f2966464550e14ec38a0deeb
xWaZinAmAdQzVi|41.307734|-119.533298|3d2ce0e01223fcbda9ec2bd5a1b8ff09953e1d95f2966464550e14ec38a0deeb
SLcypbVDniMTpo|41.139566|-84.641967|3d2ce0e01223fcbda9ec2bd5a1b8ff09953e1d95f2966464550e14ec38a0deeb
dXsaQpvIgNqICQ|46.459770|-89.773156|c4533c87cc6b1e43207a6dcda81fa9e7a1523bf91a181b0ba5f5feee4a9344dd
lUlVMwAyJTwgNP|36.863813|-72.006216|c4533c87cc6b1e43207a6dcda81fa9e7a1523bf91a181b0ba5f5feee4a9344dd
IfGbVwhepqElZR|37.021574|-82.404551|c4533c87cc6b1e43207a6dcda81fa9e7a1523bf91a181b0ba5f5feee4a9344dd
VLmCxPFnAqBfKD|48.413596|-97.821266|f4e3df7d6e31fccbcca764abae1f617648ea596687110010042563388229f27e
pqDHUakSwgHgZm|44.593577|-97.407189|f4e3df7d6e31fccbcca764abae1f617648ea596687110010042563388229f27e
nphhbssWCdPUfY|36.483954|-108.612651|f4e3df7d6e31fccbcca764abae1f617648ea596687110010042563388229f27e
mZNbQvovVdIChL|41.047523|-104.730060|c4cb7271136fb1fcf3343f7c5920018dcc76a857c8a1aa41d9025ac6b6b4faa5
syplBUuwJslULL|33.448814|-83.890462|c4cb7271136fb1fcf3343f7c5920018dcc76a857c8a1aa41d9025ac6b6b4faa5
wvmINtHUPmnvmj|38.060490|-105.840691|c4cb7271136fb1fcf3343f7c5920018dcc76a857c8a1aa41d9025ac6b6b4faa5
quNZeMPdthBkEG|48.629019|-91.335018|55a40f88fa5c666810afbf568bb6a21f9933b6f2efdad38977cf5f75d76ddee4
eTabRdzmtUXAhJ|35.174385|-84.554487|55a40f88fa5c666810afbf568bb6a21f9933b6f2efdad38977cf5f75d76ddee4
GvChOEHzlbniAq|41.475624|-84.479361|55a40f88fa5c666810afbf568bb6a21f9933b6f2efdad38977cf5f75d76ddee4
eiKjsbjDssdtVW|41.269422|-86.100202|74b97ce83ff75c20a8d89e968a5c240695aa4f53ea3217dd9089dc01dcb71066
YuCLOikEViRRxc|62.007911|-73.488836|74b97ce83ff75c20a8d89e968a5c240695aa4f53ea3217dd9089dc01dcb71066
yZGoVVxAfLHfym|41.412687|-73.451091|74b97ce83ff75c20a8d89e968a5c240695aa4f53ea3217dd9089dc01dcb71066
CJHbUTfhMuYQKR|40.383747|-96.483562|9d2e745ca238ac84e3eee48bc3ec9ce6adae2506054431df0c40600c901d8876
QKTGYlpaxtlHVs|42.480079|-71.777170|9d2e745ca238ac84e3eee48bc3ec9ce6adae2506054431df0c40600c901d8876
aJYdXQRNqsbxiM|34.924638|-82.330375|9d2e745ca238ac84e3eee48bc3ec9ce6adae2506054431df0c40600c901d8876
AhRLTtZEbimnPz|46.262310|-94.064122|a4b87eb43e9b6c2c8792c6bf6f599bbf2b1c331e66369c87a2bc85597da2bdb8
HXMqVjAYrASCUL|42.497956|-83.161994|a4b87eb43e9b6c2c8792c6bf6f599bbf2b1c331e66369c87a2bc85597da2bdb8
XrSQsOqOtpNOvZ|41.132115|-75.257868|a4b87eb43e9b6c2c8792c6bf6f599bbf2b1c331e66369c87a2bc85597da2bdb8
QqABFlnHBIpyhx|44.252374|-71.024132|d5976deef94db9bc2d1970cd0968e2dde1fc6e1c70d6d0bb5b72ea13eb06239f
VevIkzwsDaHZeB|35.163512|-84.684171|d5976deef94db9bc2d1970cd0968e2dde1fc6e1c70d6d0bb5b72ea13eb06239f
rIPSbGvwnNOtcn|40.425169|-73.590241|d5976deef94db9bc2d1970cd0968e2dde1fc6e1c70d6d0bb5b72ea13eb06239f
mMytFEOKShmYnz|40.137039|-123.802547|ba6992a97f90245ff2581f6dfd470921bde71ca14d0d5fb918d11876e86fb552
recbQRGCZywglI|37.108760|-94.213027|ba6992a97f90245ff2581f6dfd470921bde71ca14d0d5fb918d11876e86fb552
RCaWWUxYaaFqiR|39.516703|-80.190993|ba6992a97f90245ff2581f6dfd470921bde71ca14d0d5fb918d11876e86fb552
AuIlZRNsemrCaq|40.937669|-119.866784|de4d76ff867a61f4b55411e0551eaffaae2a6889988f6f645074a16bb7051ba0
KqqibgqGFoSexl|37.723752|-83.752122|de4d76ff867a61f4b55411e0551eaffaae2a6889988f6f645074a16bb7051ba0
knmEnorQBvYJxE|36.793752|-95.356912|de4d76ff867a61f4b55411e0551eaffaae2a6889988f6f645074a16bb7051ba0
lzLsSoXUukNBUY|45.664352|-122.812574|459d80e1205ea3930cb8ef87d17f8ac88e5fc617951a80793938fac3a4e08bea
kgbWeUbCmhLPVO|33.661550|-72.568053|459d80e1205ea3930cb8ef87d17f8ac88e5fc617951a80793938fac3a4e08bea
KqIUcVscmRWmXX|35.119599|-88.378761|459d80e1205ea3930cb8ef87d17f8ac88e5fc617951a80793938fac3a4e08bea
efuDdlBacWIfcP|35.617627|-82.722983|510bb6a011c460b8b769127e2a0eb61b91b77652f3300d91f42791ae4145765d
EyJnsLKrSPIHXa|43.823233|-82.582044|510bb6a011c460b8b769127e2a0eb61b91b77652f3300d91f42791ae4145765d
BompEPnaIjgBPT|41.535774|-117.360905|510bb6a011c460b8b769127e2a0eb61b91b77652f3300d91f42791ae4145765d
mDckRquXNpUIhU|29.193787|-74.492031|42d4652f043ac36c13534d4edbad0449da3fe2e9a2db6606259756189ca08681
NTNDfQZKILvwHF|39.307688|-90.189431|42d4652f043ac36c13534d4edbad0449da3fe2e9a2db6606259756189ca08681
OlZFRfSEsTTupX|61.183343|-92.859361|42d4652f043ac36c13534d4edbad0449da3fe2e9a2db6606259756189ca08681
MGwYrnQgPDPPZU|32.385550|-72.724565|7c25e524e6eeab2af1bd37948d93108c20b82094de5e7764c3335a719d2f9bc7
kqSEqkkmmpRJkV|42.009536|-96.402698|7c25e524e6eeab2af1bd37948d93108c20b82094de5e7764c3335a719d2f9bc7
vmXoBTLMKciaKv|32.895606|-76.814847|7c25e524e6eeab2af1bd37948d93108c20b82094de5e7764c3335a719d2f9bc7
kOdTdYwHEveAgW|40.271930|-85.495405|b2f795019dbdd7aa43233da4bf89ca9b6aa3f8992e28e1eedecd344d3f60ee41
qtqbcfvLSdrPGJ|39.427371|-103.235770|b2f795019dbdd7aa43233da4bf89ca9b6aa3f8992e28e1eedecd344d3f60ee41
FIbyjcRoLARDaP|42.377114|-75.309113|b2f795019dbdd7aa43233da4bf89ca9b6aa3f8992e28e1eedecd344d3f60ee41
fidbjyZTOtuwYu|37.588991|-78.956357|e341a6f21f91752f4d1159156f88840f5ad45d972ae89c2b65ecf6ffc2330c16
BNufDrnubKDaNr|32.978644|-84.763515|e341a6f21f91752f4d1159156f88840f5ad45d972ae89c2b65ecf6ffc2330c16
yiohBTFEQKgmUX|41.513976|-84.004785|e341a6f21f91752f4d1159156f88840f5ad45d972ae89c2b65ecf6ffc2330c16
tGaKAVYrPedBPA|34.862860|-77.382062|482bf00943e8c543c04b71d95dd4dc6d7e7fae0c29734027e31bfc6b716fa64d
xJmfuxTOqkllDy|38.039254|-118.502197|482bf00943e8c543c04b71d95dd4dc6d7e7fae0c29734027e31bfc6b716fa64d
bUVNXpvtYUEIPz|32.641751|-98.083002|482bf00943e8c543c04b71d95dd4dc6d7e7fae0c29734027e31bfc6b716fa64d
BARtvjsxOBYyCq|41.587524|-79.445997|a66711c6ba5cb4e810bf986f418ec595461d13b01365670f0cd275e994f55937
dKghpGychynkpq|44.740556|-80.055692|a66711c6ba5cb4e810bf986f418ec595461d13b01365670f0cd275e994f55937
UBFxAOQzfOBOvV|43.659588|-116.128074|a66711c6ba5cb4e810bf986f418ec595461d13b01365670f0cd275e994f55937
hwsnvDTniOceWK|43.812920|-89.582391|26ef0b3e5cfce0e1ecfa120b6675800fcf15a9c6278d01b6b70a7bfe9377fc34
GqfwWMEjWJfjNz|40.489447|-89.711960|26ef0b3e5cfce0e1ecfa120b6675800fcf15a9c6278d01b6b70a7bfe9377fc34
kxJnVxHRFsLjeF|45.844459|-75.858871|26ef0b3e5cfce0e1ecfa120b6675800fcf15a9c6278d01b6b70a7bfe9377fc34
RvBONIlnUnwtlD|59.355547|-106.851220|c6163899a06497a22935cc6e264a2f454fc6b2f9f3bdff23f3cc485a54110706
ViLXIbZqTcUZoo|41.153218|-80.188951|c6163899a06497a22935cc6e264a2f454fc6b2f9f3bdff23f3cc485a54110706
nfGXhMIbYOmQOK|30.593469|-87.928470|c6163899a06497a22935cc6e264a2f454fc6b2f9f3bdff23f3cc485a54110706
pgxuWqQiSPqLEH|39.615946|-84.537844|3474ac37a005800dd875c77e809fe652ec08b33da2bab142ae998f46c1b87c74
wIlOPoiGWLdzLe|40.150937|-117.978668|3474ac37a005800dd875c77e809fe652ec08b33da2bab142ae998f46c1b87c74
pRnjWpxCKsgYdO|37.012659|-78.076619|3474ac37a005800dd875c77e809fe652ec08b33da2bab142ae998f46c1b87c74
XfsqZTOOVaOOTT|43.676013|-75.217206|2dc6d38b9ca9e2b04f97673063aef6c6a4254c62128bcde481e3981208d3d705
xLEmnvzofPpAtS|42.382943|-87.913482|2dc6d38b9ca9e2b04f97673063aef6c6a4254c62128bcde481e3981208d3d705
UKxzUpNkjOpRza|41.636926|-83.738442|2dc6d38b9ca9e2b04f97673063aef6c6a4254c62128bcde481e3981208d3d705
HZPDRKDOIQlMlb|43.225994|-95.930919|0224bc1c455aa474402f6e6533a9bc41836ad2aebf58086c755d261251f801f5
mCgjgiLANdXHSI|37.638392|-94.424336|0224bc1c455aa474402f6e6533a9bc41836ad2aebf58086c755d261251f801f5
dFyeRtghjkNvFG|47.543825|-79.960640|0224bc1c455aa474402f6e6533a9bc41836ad2aebf58086c755d261251f801f5
ykzEKuhfEjUXCJ|33.897957|-94.362927|92b2c24bf49bff52e402bb09c42b051ab46f259f2b9c6d5e50db470f9b6855e1
lhqXevyFEuQgNJ|28.112500|-86.953629|92b2c24bf49bff52e402bb09c42b051ab46f259f2b9c6d5e50db470f9b6855e1
qKEMDjcwXJDlAZ|40.340752|-88.901129|92b2c24bf49bff52e402bb09c42b051ab46f259f2b9c6d5e50db470f9b6855e1
vnqYXFprZkBIMu|47.283919|-99.399702|7c9df8cbb8f3a91d52c05f4827e7633f6913456e3ba181c581de359bbe31e8ee
CWqQshaQHaSMsG|45.101899|-88.564202|7c9df8cbb8f3a91d52c05f4827e7633f6913456e3ba181c581de359bbe31e8ee
KFVbPnHLBTMoff|34.435144|-80.767246|7c9df8cbb8f3a91d52c05f4827e7633f6913456e3ba181c581de359bbe31e8ee
jixUZvcvGlOVQn|40.101043|-95.881557|b24f63ae3dcb7d1faa06bc49eb6e2b993dcbc8cc5f3e0c17cd9fbac8dc305e0e
DgBYBNYJWkoVzH|42.410002|-123.204076|b24f63ae3dcb7d1faa06bc49eb6e2b993dcbc8cc5f3e0c17cd9fbac8dc305e0e
iHJarIfsokeGaJ|34.756595|-72.574998|b24f63ae3dcb7d1faa06bc49eb6e2b993dcbc8cc5f3e0c17cd9fbac8dc305e0e
MVYTwJBsBfenqs|45.077473|-112.352292|c1f534b636ba4011d8ee870bdac6cecbdba54b7ee58e50a69a79238b3177a32d
kWhKNKexLarknK|32.126961|-105.354545|c1f534b636ba4011d8ee870bdac6cecbdba54b7ee58e50a69a79238b3177a32d
LIeLHRjeDpMFGS|39.886086|-84.703268|c1f534b636ba4011d8ee870bdac6cecbdba54b7ee58e50a69a79238b3177a32d
MEPHijMazrsylo|35.366413|-85.708100|9c22c58c9fd877e56930e1cfb2aecbd53c2cceb87ca3db771da25df8fefc1f5c
hNUeQnfGSHcgeo|36.795160|-74.097136|9c22c58c9fd877e56930e1cfb2aecbd53c2cceb87ca3db771da25df8fefc1f5c
MdyFfOWOswErbW|41.880805|-122.257587|9c22c58c9fd877e56930e1cfb2aecbd53c2cceb87ca3db771da25df8fefc1f5c
pMkeZezQhXFXXi|35.286731|-97.111518|9e87b7dc892902c76d9c4dbf048bba36c1b57f415a6a47b298a1bc5349f1e598
lRJqqwIlDIKOeR|32.302411|-93.077934|9e87b7dc892902c76d9c4dbf048bba36c1b57f415a6a47b298a1bc5349f1e598
UeqyWELdnMfMCQ|44.313038|-89.929533|9e87b7dc892902c76d9c4dbf048bba36c1b57f415a6a47b298a1bc5349f1e598
YSjFdVEEtsOnYj|30.190775|-78.363937|bb5e184688555535e895c1849dc9dbdd96eb537a91ea1f0c2d9c234396a7f49b
kqRjKVrDocuRXT|33.390574|-83.494378|bb5e184688555535e895c1849dc9dbdd96eb537a91ea1f0c2d9c234396a7f49b
eRgTgrGkOvSEGs|29.876410|-94.944177|bb5e184688555535e895c1849dc9dbdd96eb537a91ea1f0c2d9c234396a7f49b
WRKIHfjoqrvlPU|40.685053|-74.000857|06c211a446526f1c476b69d91bf282b9bac189fe27f9c28758298b1bab5c26b1
NxFnQtZnhXsmJJ|45.004606|-97.612252|06c211a446526f1c476b69d91bf282b9bac189fe27f9c28758298b1bab5c26b1
CLuvInvmJqVjmE|48.058997|-120.986006|06c211a446526f1c476b69d91bf282b9bac189fe27f9c28758298b1bab5c26b1
EvfcnKxgbajvtH|20.067653|-89.272942|e2a4f305574f6e43750972fd95b13794d854158d7e643ab04439148bdef48ef4
bXPnoEQxYxbHGK|33.492405|-78.261884|e2a4f305574f6e43750972fd95b13794d854158d7e643ab04439148bdef48ef4
zAPnXiLTpTqNEA|39.567536|-105.147386|e2a4f305574f6e43750972fd95b13794d854158d7e643ab04439148bdef48ef4
lORtMIPYLzKCUW|48.374587|-95.242739|1bd4d74c31cc8dc126479d2d1ee46fd33422d0d0d1ab81e80efeda75955a0f62
lXnMjRNeagjRMt|44.546434|-70.871483|1bd4d74c31cc8dc126479d2d1ee46fd33422d0d0d1ab81e80efeda75955a0f62
IrZQkrqzaSyFwl|34.638542|-94.001169|1bd4d74c31cc8dc126479d2d1ee46fd33422d0d0d1ab81e80efeda75955a0f62
wRJkKehTKEXSOb|47.835814|-99.387097|4ecc263bf19ee365746bbc7ac8b09f110ce87e6877fa05b3512971deed64d93b
aQegpIiYkAiijH|38.476092|-88.808745|4ecc263bf19ee365746bbc7ac8b09f110ce87e6877fa05b3512971deed64d93b
bAUrAOTtsKeMlm|34.173854|-85.174827|4ecc263bf19ee365746bbc7ac8b09f110ce87e6877fa05b3512971deed64d93b
fSVESajwHOYLDY|38.544699|-88.938159|b4e5ba89017d504733955dc8f532b53d9b98a2e2b500befc2bbe6f2ef868fe08
iivpBYtYFpfcJu|40.716657|-89.563628|b4e5ba89017d504733955dc8f532b53d9b98a2e2b500befc2bbe6f2ef868fe08
RvdqkUEZzTGqFC|46.408621|-117.881065|b4e5ba89017d504733955dc8f532b53d9b98a2e2b500befc2bbe6f2ef868fe08
RmCTKNOVgZiFFs|36.797654|-79.997164|7e7089ddc408657e4d15d2cb716e1e33b14b4c9980a5a030be37e40fb00d027a
XGQtRgWuLxPqbS|42.120923|-77.861466|7e7089ddc408657e4d15d2cb716e1e33b14b4c9980a5a030be37e40fb00d027a
oTsrbfzxFzjUZH|65.300881|-71.938273|7e7089ddc408657e4d15d2cb716e1e33b14b4c9980a5a030be37e40fb00d027a
LMutwwIOnuONVc|41.058389|-86.558123|bc96bdb37a58f8f7b5126cb75045ff00ef00e3e419102edf71a7bfd47fbf1209
erKrZJyccPmUuN|43.214757|-119.556731|bc96bdb37a58f8f7b5126cb75045ff00ef00e3e419102edf71a7bfd47fbf1209
SVvGbMUCyCpngp|39.756232|-118.152523|bc96bdb37a58f8f7b5126cb75045ff00ef00e3e419102edf71a7bfd47fbf1209
NkbhsvjCPSkLTg|32.520152|-82.519323|11310aa03d9478411d62e01c0c4738fb2e476ab5d3dc989fc0ea307672d0e4df
dgQYOzYVoUMuVf|35.169469|-81.561719|11310aa03d9478411d62e01c0c4738fb2e476ab5d3dc989fc0ea307672d0e4df
fjzNxLPajSRqGY|38.199223|-88.149189|11310aa03d9478411d62e01c0c4738fb2e476ab5d3dc989fc0ea307672d0e4df
GAifyKgvAIwqho|34.151588|-76.166996|acab7dc135e17d1f8cbc03e55d2f33b6a605fa884dcb7eb9accd0f0c9375b660
OTnzmyTiVIjMpx|27.033839|-74.711128|acab7dc135e17d1f8cbc03e55d2f33b6a605fa884dcb7eb9accd0f0c9375b660
aOxULtFZTNDOgb|43.334953|-83.728156|acab7dc135e17d1f8cbc03e55d2f33b6a605fa884dcb7eb9accd0f0c9375b660
FYDSxZGNbXYQqP|31.246799|-88.967641|9f479e881ef9fef46b01fa320c546384aae0c5e40e152e2df6cf80be5a746c3c
COUuJqTcQAEUFw|37.322335|-118.321602|9f479e881ef9fef46b01fa320c546384aae0c5e40e152e2df6cf80be5a746c3c
OiGZgbewJJetJR|45.209558|-87.980617|9f479e881ef9fef46b01fa320c546384aae0c5e40e152e2df6cf80be5a746c3c
kPwTgFeQiHhsnr|42.671701|-77.480736|41195dc0194ad91007ebf5476bff42fd1edad1b03240491e8898fa21d973b06c
sdovGBfbXBqHwK|34.134865|-91.609885|41195dc0194ad91007ebf5476bff42fd1edad1b03240491e8898fa21d973b06c
mqXThwzcravnYr|42.109049|-70.445105|41195dc0194ad91007ebf5476bff42fd1edad1b03240491e8898fa21d973b06c
OEyFbMEMGoQNhw|39.186618|-79.438348|79fbc87e914030cc521f77a1709abe5dc85d25b8f1ccac340fe251b1efac0afe
ogInDWBkLhasUs|35.666551|-90.274598|79fbc87e914030cc521f77a1709abe5dc85d25b8f1ccac340fe251b1efac0afe
NqSzGnKFVDWUwy|38.282163|-91.249434|79fbc87e914030cc521f77a1709abe5dc85d25b8f1ccac340fe251b1efac0afe
vpapsOLOrOpiMI|44.392537|-92.790270|a0f1bce7c9f6f9b2a6e5fc6e3203918bc3f27583b1811b52aaee2ffe09bc4637
wbpmLPTTBBGvjJ|41.009172|-155.168066|a0f1bce7c9f6f9b2a6e5fc6e3203918bc3f27583b1811b52aaee2ffe09bc4637
UBRhVvifumeIhU|38.603126|-122.930319|a0f1bce7c9f6f9b2a6e5fc6e3203918bc3f27583b1811b52aaee2ffe09bc4637
dEpTchFpiwOdAF|41.595871|-91.778893|410c1f29a82c5dd73dcdd009b508152b9a00b7c64c6d1927d29e5511efc1cf08
zBVsqILlHmOUNm|46.190776|-73.740706|410c1f29a82c5dd73dcdd009b508152b9a00b7c64c6d1927d29e5511efc1cf08
hQtVxJpPfSFeNA|30.700254|-94.142022|410c1f29a82c5dd73dcdd009b508152b9a00b7c64c6d1927d29e5511efc1cf08
ChhpEuUsNFqOQl|44.594414|-82.942483|5cbd44f8b11e37fb9c6e3fcf1548a4acd43ae030637c7269c892404a3a7c8e61
VXjubeDOriHhAL|42.157663|-80.869149|5cbd44f8b11e37fb9c6e3fcf1548a4acd43ae030637c7269c892404a3a7c8e61
DSkBGRiuVGSCoZ|41.681051|-90.628967|5cbd44f8b11e37fb9c6e3fcf1548a4acd43ae030637c7269c892404a3a7c8e61
IyzTJEYqCVuzzO|28.219255|-83.400716|d0e12d9eb5fc572d8da460bd615b225fdbcde102beaece9aa30f97e8413d84ee
QPZQIsUFfkzcsU|40.228912|-120.839774|d0e12d9eb5fc572d8da460bd615b225fdbcde102beaece9aa30f97e8413d84ee
oeBeagPFMInmDq|41.161210|-86.504967|d0e12d9eb5fc572d8da460bd615b225fdbcde102beaece9aa30f97e8413d84ee
oMUNRsgejiiXYc|43.332533|-72.987493|47a46390cf80a5d16c81c3acf8ac11ee2fd6bf4bd47366845d87f32b7f521b9c
pmgQCRoLfiNVbO|40.428796|-83.216644|47a46390cf80a5d16c81c3acf8ac11ee2fd6bf4bd47366845d87f32b7f521b9c
ENDQtdoDzuzWGz|45.331023|-72.623767|47a46390cf80a5d16c81c3acf8ac11ee2fd6bf4bd47366845d87f32b7f521b9c
aWBkXebDQHYEgk|34.668593|-83.927628|8d6f8928ec4b32cc42ed88aa3f05e3c4d717727ce66ff6c68cd2e8515507eec4
kaDncOcOKAeSOT|40.048153|-83.709870|8d6f8928ec4b32cc42ed88aa3f05e3c4d717727ce66ff6c68cd2e8515507eec4
TjvYtdGpDQiOmK|40.345733|-99.373118|8d6f8928ec4b32cc42ed88aa3f05e3c4d717727ce66ff6c68cd2e8515507eec4
IwsTqwydngRvQA|42.165813|-78.579660|a6a481807c4c9915d87bb4840e1bb7650182cf6a09e36da17c5898135670f1b6
TdPntHErrBKmWy|29.305716|-92.754904|a6a481807c4c9915d87bb4840e1bb7650182cf6a09e36da17c5898135670f1b6
zHdQvTHCaSncXk|40.573584|-124.356573|a6a481807c4c9915d87bb4840e1bb7650182cf6a09e36da17c5898135670f1b6
nalnnKzOHyRTAu|38.936670|-157.036163|0cd9650614b6b017d9add443af50d052b73f4df9e079379ffa94535d8c8889e3
ngkfCpWIxcdsew|38.391624|-97.522031|0cd9650614b6b017d9add443af50d052b73f4df9e079379ffa94535d8c8889e3
uBsGCljmrcqEdx|42.704413|-111.071442|0cd9650614b6b017d9add443af50d052b73f4df9e079379ffa94535d8c8889e3
GQyVfRxlvdiIjy|38.775154|-84.429096|3dba9430c6ee761286b0083d500106289d558ee3ca272a9d5350a0a50ba7f344
lCgtZTRkYodMBR|29.174903|-71.122284|3dba9430c6ee761286b0083d500106289d558ee3ca272a9d5350a0a50ba7f344
HQMfwoTqjtRRrd|26.560805|-94.766765|3dba9430c6ee761286b0083d500106289d558ee3ca272a9d5350a0a50ba7f344
mgctwXHzOdwJYA|44.411402|-96.164245|15ceaba795fd4e2820f45a708ccf213619ad55fc9dae36876b35a2b99aef7204
eYSyWazOkxHHUf|39.509904|-76.850545|15ceaba795fd4e2820f45a708ccf213619ad55fc9dae36876b35a2b99aef7204
moEhjYwqcQbtCn|41.124079|-94.353740|15ceaba795fd4e2820f45a708ccf213619ad55fc9dae36876b35a2b99aef7204
NcghjOhgeYNIcK|42.435786|-83.607947|5f3f383069ec9c2e072e4a06136fc8037507abe95a6607444a69830a6196ef07
JzxqNOeATIUTip|39.426375|-76.866138|5f3f383069ec9c2e072e4a06136fc8037507abe95a6607444a69830a6196ef07
eIFytpinxEWrEC|29.915779|-73.989251|5f3f383069ec9c2e072e4a06136fc8037507abe95a6607444a69830a6196ef07
SdzvpUyYkcCCyn|40.717780|-101.512849|2490f97676b5b01ed90fbe372e70301cef353ed47181f43a9878e7e1bfd04077
dDKEZZSCMPpBbP|42.027626|-78.143775|2490f97676b5b01ed90fbe372e70301cef353ed47181f43a9878e7e1bfd04077
PcssqgxTgUEsyd|33.181455|-83.295234|2490f97676b5b01ed90fbe372e70301cef353ed47181f43a9878e7e1bfd04077
yOMgljoMDICJKX|36.849017|-94.087319|240a6914d0d74b2f4d835a8b4625349dd0adfe99366b1dc7aac89b1f8e5d2f27
neIfnaSbGPRyqA|33.465774|-95.992941|240a6914d0d74b2f4d835a8b4625349dd0adfe99366b1dc7aac89b1f8e5d2f27
NqfooMqoeYdzRu|41.401256|-111.634564|240a6914d0d74b2f4d835a8b4625349dd0adfe99366b1dc7aac89b1f8e5d2f27
