cc_token|card_read_type|trans_start_ts|trans_end_ts|trans_type|trans_amount|trans_currency|trans_auth_code|trans_auth_date|payment_method|origination|is_pin_entry|is_signed|is_unattended|swipe_type|merchant_id|event_ids|event
31638bd5976b9291d01af46b49c904f258ad10d78c301836366df5d313ca173d|5|1601510400.0|1601510409.0|1|7,762.70|USD|411873|1601510406.0|9|1|1|0|0|1|knwxCSNQAWoAOK|413404b9-6c4b-4167-b6c4-34733b4a2956|
39d4dca40f96654e50cc5b2eafb0073f1f80a46dac3e864f052f3034dcb295ea|5|1601510400.0|1601510410.0|1|2,775.02|USD|882611|1601510408.0|10|1|1|0|0|1|WRmcVWhcfJDzCC|df89c22e-675c-4d77-83be-65a95809ec26|
39d4dca40f96654e50cc5b2eafb0073f1f80a46dac3e864f052f3034dcb295ea|5|1601510400.0|1601510409.0|1|69,927.13|USD|742922|1601510407.0|10|1|0|0|0|0|DbhxnhNJVTNozc|ee4d5e05-4a94-4b9c-882c-29b538482b63|
39d4dca40f96654e50cc5b2eafb0073f1f80a46dac3e864f052f3034dcb295ea|5|1601510400.0|1601510408.0|1|3.81|USD|349620|1601510402.0|9|1|0|1|0|0|tceGyzkHcbrSAZ|c7908145-2bb9-4ebb-9a13-aec75425d431|
e037d1498773df4be0128e2f9268a2e355e4d8a0aed7da7503bb03fc14286f22|5|1601510400.0|1601510408.0|1|865.08|USD|846514|1601510402.0|3|1|1|0|1|0|ySwTTzEXpQnQPq|6353c40d-b947-4c8d-a336-7c50330345f5|
e037d1498773df4be0128e2f9268a2e355e4d8a0aed7da7503bb03fc14286f22|5|1601510400.0|1601510408.0|1|76,830.13|USD|136809|1601510400.0|1|1|0|1|1|1|JsvuxSBcgZmtia|dfa2586d-607f-429e-8671-acb065bddde5|
e037d1498773df4be0128e2f9268a2e355e4d8a0aed7da7503bb03fc14286f22|5|1601510400.0|1601510410.0|1|2.30|USD|712841|1601510406.0|7|1|0|1|1|1|rqNEwNpBnxPGyR|a6b81642-b2bb-4e18-aa25-4175f911fbce|
cbdb684de072c3cb94cc660174e4824b4edae65077caa49540fd0108d0ad657d|5|1601510400.0|1601510410.0|1|44.28|USD|813630|1601510402.0|11|1|1|1|1|1|YBCrebIsezCXIC|0071391f-9e33-442e-b150-7074f417fa8f|
cbdb684de072c3cb94cc660174e4824b4edae65077caa49540fd0108d0ad657d|5|1601510400.0|1601510407.0|1|0.53|USD|114656|1601510406.0|4|1|0|0|1|0|lhWmivnSWQBJKe|6c7e61e2-9120-40a9-a2b7-5f0e6ab02050|
cbdb684de072c3cb94cc660174e4824b4edae65077caa49540fd0108d0ad657d|5|1601510400.0|1601510409.0|1|25.93|USD|488092|1601510402.0|5|1|0|1|1|0|GByfcBSvKHDVpS|15b52b48-8ad2-4044-858e-c2ccd57a5e7c|
a705e15504a113f21add1c86c9d8a7ac36796f62ebfceecd7e0c6bc283b46cb3|5|1601510400.0|1601510409.0|1|8.73|USD|609182|1601510404.0|6|1|0|0|1|1|gYjtKeFsXdZpKM|a9ee3fe6-37b4-4216-971b-6bfd3b57643a|
a705e15504a113f21add1c86c9d8a7ac36796f62ebfceecd7e0c6bc283b46cb3|5|1601510400.0|1601510407.0|1|637.74|USD|364944|1601510403.0|3|1|1|1|0|0|RsBuvcwsIMnAOv|2863bbc1-925e-4f17-ad08-340ec3108514|
a705e15504a113f21add1c86c9d8a7ac36796f62ebfceecd7e0c6bc283b46cb3|5|1601510400.0|1601510410.0|1|686.69|USD|253269|1601510400.0|7|1|1|1|1|1|nnCeEDdVAAFDIG|acbea498-b927-4bbe-83d4-6ba2d028ec22|
c456a003f7efd38215a01447a86f2999861fcb5799b86fe17143a0dd7262450b|5|1601510400.0|1601510408.0|1|30,229.77|USD|976315|1601510402.0|6|1|0|1|0|1|RzqBSAUKhGPWYs|a500d330-dba4-42ad-b393-21573d996e7e|
c456a003f7efd38215a01447a86f2999861fcb5799b86fe17143a0dd7262450b|5|1601510400.0|1601510407.0|1|488.21|USD|963240|1601510403.0|6|1|0|1|1|0|qCbvsCCKUOyeyK|c7ffe76d-2702-4a28-8530-7df70de35604|
c456a003f7efd38215a01447a86f2999861fcb5799b86fe17143a0dd7262450b|5|1601510400.0|1601510408.0|1|83,797.05|USD|305431|1601510400.0|9|1|0|0|1|1|WtIgZLFYrldIrM|c2febe82-86ad-4900-bc0f-41ea6ed2ebfa|
899210d3634a744bf30ba2c7f7a644ff4e2b6c872576554331a5fe6e8d32169b|5|1601510400.0|1601510408.0|1|41,433.85|USD|895312|1601510400.0|5|1|1|1|1|1|PSTujKleVAMVJB|47e742b0-146f-417c-bcfc-f5d66905a3d3|
899210d3634a744bf30ba2c7f7a644ff4e2b6c872576554331a5fe6e8d32169b|5|1601510400.0|1601510407.0|1|5,491.95|USD|931712|1601510404.0|6|1|0|1|0|1|aIKbGEPOMnVocD|9852c953-25b2-441e-943d-1ff29c38d37e|
899210d3634a744bf30ba2c7f7a644ff4e2b6c872576554331a5fe6e8d32169b|5|1601510400.0|1601510407.0|1|600.35|USD|926419|1601510402.0|6|1|1|1|0|1|MQUXSHsiQmqevg|84ad337b-4998-4372-a5af-42a044f476b1|
1aade29cde827c99a9573ebad4eb373714c89c7f5e166d05071fa59a8e3df225|5|1601510400.0|1601510407.0|1|6,233.83|USD|251321|1601510404.0|9|1|0|0|1|1|nGcMCRxhBkMCOQ|35e584a5-cba9-4037-b0ad-6087e61540f4|
1aade29cde827c99a9573ebad4eb373714c89c7f5e166d05071fa59a8e3df225|5|1601510400.0|1601510407.0|1|4,870.99|USD|956088|1601510403.0|10|1|0|1|1|1|MhLiFvjHyjLOMR|dee9071a-09a2-4dd9-827d-06086c98b71a|
1aade29cde827c99a9573ebad4eb373714c89c7f5e166d05071fa59a8e3df225|5|1601510400.0|1601510408.0|1|6,117.53|USD|455562|1601510403.0|11|1|1|1|0|0|emszWmhSjPtHpy|4db23e8f-9f5e-43bc-bc99-58f3fcf59086|
9e709e4958b8e44fd0077ee0ac500c797974723593140214c81cb7e85bfb5759|5|1601510400.0|1601510410.0|1|3.17|USD|929894|1601510402.0|6|1|1|0|1|0|kuDNrCvkRURsjS|0e345810-ddb8-45b5-a098-af54d52f045f|
9e709e4958b8e44fd0077ee0ac500c797974723593140214c81cb7e85bfb5759|5|1601510400.0|1601510407.0|1|7,643.72|USD|745403|1601510402.0|10|1|0|0|1|0|uUFRoQGKkWvlre|83b8d841-dd8f-469d-a9ef-cb60b9900124|
9e709e4958b8e44fd0077ee0ac500c797974723593140214c81cb7e85bfb5759|5|1601510400.0|1601510410.0|1|775.93|USD|273398|1601510406.0|6|1|0|1|0|0|vvtRmuTvWwaEnx|c3d93799-d121-4746-9cb5-825b18c809a4|
a6e02729dd3b8142cd74324dd385bb18fcf0f794350046e82bd175fddd1aac6f|5|1601510400.0|1601510409.0|1|58.53|USD|655275|1601510406.0|10|1|0|0|1|1|ldGaGlsxuXvvdp|dac38035-7e4d-497f-9398-f74d4ceab4b8|
a6e02729dd3b8142cd74324dd385bb18fcf0f794350046e82bd175fddd1aac6f|5|1601510400.0|1601510408.0|1|3,992.82|USD|773890|1601510401.0|2|1|1|0|0|0|UfdrHkcxcpxlEy|83bd6ed1-e58c-4647-b8ab-bb71e1b63ad1|
a6e02729dd3b8142cd74324dd385bb18fcf0f794350046e82bd175fddd1aac6f|5|1601510400.0|1601510407.0|1|43,388.93|USD|808821|1601510403.0|5|1|0|1|0|1|ybXhgreuHxXRZd|32471620-47b0-4f3b-830a-1d5354d0a90d|
1ff18deb47b5d6c20c3926a55ec1b40857549d26b818c7ee56d6c39ac5a086d0|5|1601510400.0|1601510407.0|1|623.20|USD|740618|1601510407.0|9|1|0|0|1|0|WLhRlXAmiBjVUE|83e5fdf5-8ac0-4c10-bf8f-5003decc3cac|
1ff18deb47b5d6c20c3926a55ec1b40857549d26b818c7ee56d6c39ac5a086d0|5|1601510400.0|1601510410.0|1|1,564.74|USD|114845|1601510407.0|8|1|0|0|0|1|FssaUfVCrnSAUF|04edf241-7a3c-4809-bb45-589e88d0aa43|
1ff18deb47b5d6c20c3926a55ec1b40857549d26b818c7ee56d6c39ac5a086d0|5|1601510400.0|1601510410.0|1|48.93|USD|482310|1601510404.0|2|1|1|1|0|0|aTLVtHmnvYlzzT|4504276a-ad67-4d99-88bc-c908d7b8dab0|
d3c3a14724da3e6bbb6c31af2473172af6cecb0b092ab8ce3da6eb72264f7a02|5|1601510400.0|1601510408.0|1|6.37|USD|332015|1601510406.0|7|1|1|0|0|0|VPSbwCAnmGwDtG|2784d4b0-3d3f-4790-b54f-c1aa289e4b56|
d3c3a14724da3e6bbb6c31af2473172af6cecb0b092ab8ce3da6eb72264f7a02|5|1601510400.0|1601510408.0|1|41.40|USD|840921|1601510408.0|11|1|1|0|0|0|tguCuNbWshFXKF|abeabecf-7990-495c-8440-663ea759a12a|
d3c3a14724da3e6bbb6c31af2473172af6cecb0b092ab8ce3da6eb72264f7a02|5|1601510400.0|1601510408.0|1|379.17|USD|155820|1601510403.0|6|1|1|1|0|1|DJGmiAZlHgejHX|a690c1a4-1141-4a57-a803-895facb56a6f|
f8e29c1994667809b6624724986ccaeaa050f561881e3053d373bbe98bf473de|5|1601510400.0|1601510407.0|1|558.91|USD|404941|1601510400.0|7|1|1|0|0|1|eUoWljxmWFjDOv|94caecef-efb1-40a8-9b7c-105287345ad0|
f8e29c1994667809b6624724986ccaeaa050f561881e3053d373bbe98bf473de|5|1601510400.0|1601510407.0|1|4.37|USD|947587|1601510401.0|1|1|1|1|1|1|bzOjVPLDRkjihr|a3a953fb-a2d4-4b84-8188-722e4d876cb6|
f8e29c1994667809b6624724986ccaeaa050f561881e3053d373bbe98bf473de|5|1601510400.0|1601510410.0|1|3.68|USD|653091|1601510409.0|3|1|0|0|0|0|VoBKYgGwcINhOV|f514b85b-d5da-4596-825a-56cdd4c868d9|
2620ffc49ab1c328f17190c9fa4cfee6bb9e544f6e4d17fceb684e3454f565c7|5|1601510400.0|1601510409.0|1|37.28|USD|850476|1601510405.0|11|1|1|1|1|1|ElSvJvDhvRrTwD|927108bb-3ffb-4548-8fd1-922459b08a77|
2620ffc49ab1c328f17190c9fa4cfee6bb9e544f6e4d17fceb684e3454f565c7|5|1601510400.0|1601510409.0|1|874.81|USD|811454|1601510407.0|8|1|1|0|1|0|igXlqAitTWVKof|28a48c3d-5570-48ee-a8a6-ecc12243be5a|
2620ffc49ab1c328f17190c9fa4cfee6bb9e544f6e4d17fceb684e3454f565c7|5|1601510400.0|1601510409.0|1|6,897.87|USD|249548|1601510409.0|2|1|1|1|1|0|EMnlUOHfxpuTTR|f3b52add-a44c-4c17-8cac-69048b625364|
3792ffb2786668e1cc8e8f9f06160ccf7bcd0867e84d50f0a3f04b9603640fcd|5|1601510400.0|1601510407.0|1|83,920.02|USD|420512|1601510406.0|10|1|1|1|0|1|ENQgvIoJGYgaWs|a27309b5-26fc-48e5-9562-1edd131b5f4e|
3792ffb2786668e1cc8e8f9f06160ccf7bcd0867e84d50f0a3f04b9603640fcd|5|1601510400.0|1601510410.0|1|2,343.79|USD|267370|1601510403.0|8|1|1|0|0|1|yJkGbuUXPqMpoH|a909021a-f21c-4846-9bd3-2135d9db129e|
3792ffb2786668e1cc8e8f9f06160ccf7bcd0867e84d50f0a3f04b9603640fcd|5|1601510400.0|1601510408.0|1|5,193.26|USD|626100|1601510407.0|3|1|0|1|0|0|OOpJOHSwtlDuKE|c4a1c150-e8e9-489a-b128-b529840e884c|
4fb21aab5c0f1d4dae5ace2d1bdebb5837ae2a9f1a2c25c417f166ab81e1d65a|5|1601510400.0|1601510407.0|1|7.20|USD|902451|1601510404.0|1|1|1|0|0|1|zQPVtaJcywzcvv|1e3d8c52-cf54-4949-947d-807e77d58388|
4fb21aab5c0f1d4dae5ace2d1bdebb5837ae2a9f1a2c25c417f166ab81e1d65a|5|1601510400.0|1601510409.0|1|415.87|USD|267048|1601510403.0|9|1|1|0|0|0|itwwUYEFdLgTFd|873d8d7d-fbcb-4f0c-b2cc-47281bb8e0c7|
4fb21aab5c0f1d4dae5ace2d1bdebb5837ae2a9f1a2c25c417f166ab81e1d65a|5|1601510400.0|1601510410.0|1|342.06|USD|146626|1601510407.0|5|1|1|0|0|0|uppWpSSloiAivT|d0e38bd8-a08a-406b-9ba5-46e0d916a287|
cea1f91e40cd09230e2bcd3b252e72c7be82feaa2b278079820047cfd084855d|5|1601510400.0|1601510407.0|1|71.15|USD|199301|1601510402.0|5|1|0|1|1|0|DyATkuYtJynxUz|166d6528-df4b-4c2b-85bb-847f88ee4438|
cea1f91e40cd09230e2bcd3b252e72c7be82feaa2b278079820047cfd084855d|5|1601510400.0|1601510407.0|1|25.95|USD|747208|1601510400.0|9|1|0|1|0|0|eyPqzKkftnOkGu|3bbf97cf-bd98-4ffd-8698-7507567b757d|
cea1f91e40cd09230e2bcd3b252e72c7be82feaa2b278079820047cfd084855d|5|1601510400.0|1601510408.0|1|65.09|USD|206247|1601510404.0|5|1|1|1|0|1|NNqxkgGZseanbL|5c078830-1b2e-4365-a68c-b500dc5f114b|
0cf645e370bc32e382db28b3434c77d0d06a90f17715e0b38c7e89b45146687d|5|1601510400.0|1601510409.0|1|23,370.10|USD|230188|1601510402.0|7|1|0|0|1|1|iNNukLYZRUxaQw|042a7e67-6cab-4c9a-9c41-c981b2beef68|
0cf645e370bc32e382db28b3434c77d0d06a90f17715e0b38c7e89b45146687d|5|1601510400.0|1601510407.0|1|67.38|USD|259677|1601510405.0|2|1|1|0|0|1|voydjvNZxUOAfF|66db09de-8aba-48cd-b61b-2e895a2e85bb|
0cf645e370bc32e382db28b3434c77d0d06a90f17715e0b38c7e89b45146687d|5|1601510400.0|1601510408.0|1|311.52|USD|619368|1601510406.0|3|1|1|0|0|1|TEFviKTOUKtVwZ|c54231cc-7480-41b7-804c-3fa19bf09a18|
3c31effc97eb393d73496d2dd40a2abcef5b7a053ea8e00032a2a96763e00560|5|1601510400.0|1601510408.0|1|8,178.98|USD|864584|1601510405.0|2|1|1|1|0|1|LGUWGPleumvetU|6513843b-89ed-4008-8fa8-b6ecd837949b|
3c31effc97eb393d73496d2dd40a2abcef5b7a053ea8e00032a2a96763e00560|5|1601510400.0|1601510410.0|1|689.79|USD|843686|1601510408.0|3|1|1|1|1|1|ebkcKOqTTMFYIm|b779fb6e-67f2-4cdd-ace2-02a9a4c4d708|
3c31effc97eb393d73496d2dd40a2abcef5b7a053ea8e00032a2a96763e00560|5|1601510400.0|1601510408.0|1|97.27|USD|700409|1601510403.0|6|1|1|1|1|0|jslQMvvZUQYkjP|64fab55b-2603-4a34-b53b-28814dbbcbac|
5a5d3444206a73d441f053ee154aca2aa986a0b98db68b4cff876fc942cf22c4|5|1601510400.0|1601510409.0|1|7,258.19|USD|566920|1601510406.0|9|1|0|1|1|1|tUXztulBdSQjVr|428df8f5-0690-4f97-b640-b4fca3812537|
5a5d3444206a73d441f053ee154aca2aa986a0b98db68b4cff876fc942cf22c4|5|1601510400.0|1601510409.0|1|86.40|USD|498673|1601510403.0|8|1|0|1|0|0|VfpgPqAFUvPJBy|1ad914b1-7203-4a05-a9e2-2c30e76b83f1|
5a5d3444206a73d441f053ee154aca2aa986a0b98db68b4cff876fc942cf22c4|5|1601510400.0|1601510410.0|1|23.18|USD|669746|1601510400.0|1|1|1|0|1|1|cBaskDpzkfotrq|efed4b46-911d-4bab-b959-c3eb5dd8b666|
2c69ae7928798f2721417b3b657c021e66b724a6a0202af027fc408f950988d8|5|1601510400.0|1601510408.0|1|32.05|USD|246473|1601510403.0|9|1|0|0|1|0|UAHeNLsDlXaGhr|59715de7-c3cd-4477-bb13-a51d03d9d0f5|
2c69ae7928798f2721417b3b657c021e66b724a6a0202af027fc408f950988d8|5|1601510400.0|1601510409.0|1|6.61|USD|652699|1601510407.0|2|1|1|1|0|1|TcLykaFeikENpe|ecb50cd8-9c13-4e72-b879-c182697b9966|
2c69ae7928798f2721417b3b657c021e66b724a6a0202af027fc408f950988d8|5|1601510400.0|1601510410.0|1|76,089.23|USD|631298|1601510404.0|6|1|0|1|1|1|PsYjZXvLFZphHp|b135bf97-9661-4e7c-ac07-c96d770bec53|
7f55907c2f76206f88d51024929ec36fbacceee94c138a9a2c6e40c316fd6b4f|5|1601510400.0|1601510410.0|1|30,850.52|USD|918760|1601510409.0|10|1|0|0|0|0|EmfHUECtxUNTce|622401e5-7806-4128-b05c-e77a86d11b57|
7f55907c2f76206f88d51024929ec36fbacceee94c138a9a2c6e40c316fd6b4f|5|1601510400.0|1601510409.0|1|71.58|USD|670399|1601510409.0|5|1|0|0|0|0|VCMoLXAQWiTDkl|21e6e1a1-be29-4f5b-8462-0981f77c5a98|
7f55907c2f76206f88d51024929ec36fbacceee94c138a9a2c6e40c316fd6b4f|5|1601510400.0|1601510408.0|1|6,724.31|USD|170518|1601510403.0|2|1|0|0|0|0|PNaOHBZUkUmDiq|7019df21-8bc8-4cf7-bdcb-3c216a788a52|
628e4d09b41a3f4aca739cce71e940c085e62cd3d5ae9c0cf7d7b2eea411630c|5|1601510400.0|1601510410.0|1|82.75|USD|293067|1601510408.0|3|1|1|0|1|0|lRtakzClUmkvKL|d1262c54-2267-41ef-9507-88d046d322c0|
628e4d09b41a3f4aca739cce71e940c085e62cd3d5ae9c0cf7d7b2eea411630c|5|1601510400.0|1601510410.0|1|39,853.60|USD|637120|1601510403.0|9|1|0|0|0|1|ywtSgvAlzMHXcG|a3df55ae-1c46-4ab7-94ac-99258a4f1b10|
628e4d09b41a3f4aca739cce71e940c085e62cd3d5ae9c0cf7d7b2eea411630c|5|1601510400.0|1601510408.0|1|7,293.77|USD|396245|1601510402.0|2|1|1|0|0|1|tINJcikAKqtbMv|8ceb07bd-ef69-408a-81a8-30356f38a919|
a67392fad74f4c8e2574f391bcb432f5c4325c7fa7cb8251d22f76c09e378349|5|1601510400.0|1601510407.0|1|9,674.95|USD|525591|1601510405.0|4|1|0|0|0|0|YUDLAqvbmVIMgn|64cd530e-9c88-433a-9926-cdea7c53c655|
a67392fad74f4c8e2574f391bcb432f5c4325c7fa7cb8251d22f76c09e378349|5|1601510400.0|1601510407.0|1|9.03|USD|941148|1601510405.0|4|1|1|0|1|0|EUuVPpqFfVeCNV|08c7b3de-3ad1-4306-83d4-c535a7af1c26|
a67392fad74f4c8e2574f391bcb432f5c4325c7fa7cb8251d22f76c09e378349|5|1601510400.0|1601510407.0|1|0.89|USD|768227|1601510400.0|9|1|1|0|0|0|DzzvNHSNimVbWR|c5a06e29-3d9b-4792-b202-dfac7291cd49|
28c9b693fd738a2848aefcdef43520d9680ed12fa532597f7911c32ca2d2c922|5|1601510400.0|1601510410.0|1|53,476.76|USD|566102|1601510408.0|6|1|1|1|0|1|zOqfUKIOsXUqir|e0a512fd-7e1a-431e-b83c-94f987a03477|
28c9b693fd738a2848aefcdef43520d9680ed12fa532597f7911c32ca2d2c922|5|1601510400.0|1601510407.0|1|0.55|USD|488867|1601510407.0|8|1|0|1|1|0|SBjBQHDcFZTZgc|fb7604f8-6bbb-4a45-a196-236163b37ce2|
28c9b693fd738a2848aefcdef43520d9680ed12fa532597f7911c32ca2d2c922|5|1601510400.0|1601510409.0|1|28.64|USD|546855|1601510405.0|7|1|1|1|1|0|SiaCNuKSDIkNbJ|2d415631-3618-4745-a733-8e5aad0a733a|
3dd500fef3f86b5a129d3f4e48000405ab6ffc012648d6962b1fc189bb3f7f75|5|1601510400.0|1601510410.0|1|6,416.32|USD|996159|1601510407.0|5|1|1|0|0|1|vOkQByuhDTREev|6732fd21-fd5d-44ba-87fe-28d403d8aaa8|
3dd500fef3f86b5a129d3f4e48000405ab6ffc012648d6962b1fc189bb3f7f75|5|1601510400.0|1601510408.0|1|1.70|USD|928275|1601510405.0|10|1|0|1|0|1|FcPhoZwmygYEqP|cd0d883d-5300-44e6-8995-4b6642264ad0|
3dd500fef3f86b5a129d3f4e48000405ab6ffc012648d6962b1fc189bb3f7f75|5|1601510400.0|1601510409.0|1|8,183.39|USD|309299|1601510403.0|6|1|0|1|0|1|YwZBQjVEpxWIcA|60e4b792-f4cf-4d40-97de-7f7e8f8b0497|
0a6bba5abbab215f36e699923918860450b260ea63423a01ec49cd5a3c6b0092|5|1601510400.0|1601510407.0|1|836.93|USD|457933|1601510406.0|11|1|0|1|1|1|TohsBQkibDdHMC|203be18d-f7bb-4305-83d6-7f5632b08738|
0a6bba5abbab215f36e699923918860450b260ea63423a01ec49cd5a3c6b0092|5|1601510400.0|1601510409.0|1|5,475.60|USD|309017|1601510403.0|11|1|1|1|0|1|HOOaTRzliwkbQM|9d7f6125-7254-4a5a-a946-0d874f1964cc|
0a6bba5abbab215f36e699923918860450b260ea63423a01ec49cd5a3c6b0092|5|1601510400.0|1601510408.0|1|140.80|USD|761798|1601510400.0|11|1|0|0|0|0|MAgvZhjpxOEEVS|f72d894d-e824-4329-a960-e3147a83acce|
0616f4a2e297db30d4599394b76739052e531acafc7a526e03ba28d571b692ac|5|1601510400.0|1601510407.0|1|30,769.44|USD|271364|1601510404.0|11|1|1|0|1|1|JxHidpBEkmODAC|a696b5f9-5593-4950-a38c-ca8538832674|
0616f4a2e297db30d4599394b76739052e531acafc7a526e03ba28d571b692ac|5|1601510400.0|1601510407.0|1|2.95|USD|106408|1601510402.0|4|1|0|0|0|1|QoBVwSUBkpWjTg|2cdd8fc3-79a8-42e8-932a-e4fe20589b6b|
0616f4a2e297db30d4599394b76739052e531acafc7a526e03ba28d571b692ac|5|1601510400.0|1601510408.0|1|10.66|USD|330380|1601510404.0|3|1|1|1|1|0|yBaFFRVaroPCZV|0898f994-68bd-4497-9773-af5808912aef|
3f0177313ff45c122535501b6a827daa62e9726e5060b9184b004f8885271fef|5|1601510400.0|1601510409.0|1|36.69|USD|667394|1601510405.0|8|1|0|1|1|1|oKOIPvxLTgPsTS|9ed30542-f1b7-401e-90f8-8dbf9e907428|
3f0177313ff45c122535501b6a827daa62e9726e5060b9184b004f8885271fef|5|1601510400.0|1601510410.0|1|80,584.33|USD|937089|1601510410.0|10|1|1|0|0|1|AlTjtHhuGmLgfB|645e51f9-8e94-4a06-be90-d8a667daa409|
3f0177313ff45c122535501b6a827daa62e9726e5060b9184b004f8885271fef|5|1601510400.0|1601510409.0|1|1,082.82|USD|579680|1601510409.0|6|1|1|0|1|1|FLajTJGkmMfizF|385bc1db-2f80-49ee-9775-c9d9b94d07eb|
4d0db68afafce23509ec92b0a39c946087ed045cfe2c88248c4e7011d38e1a8f|5|1601510400.0|1601510407.0|1|19.17|USD|587451|1601510403.0|3|1|1|1|1|0|kfKpkOybzMLNRb|a6558b54-0ceb-488f-8f4c-8ab4b4c2f7e4|
4d0db68afafce23509ec92b0a39c946087ed045cfe2c88248c4e7011d38e1a8f|5|1601510400.0|1601510409.0|1|611.55|USD|180056|1601510403.0|5|1|1|0|1|0|wujELsulaIyoIH|3abc1ed2-4a61-4718-93d1-e9e7af95ff02|
4d0db68afafce23509ec92b0a39c946087ed045cfe2c88248c4e7011d38e1a8f|5|1601510400.0|1601510407.0|1|42,144.93|USD|925655|1601510404.0|9|1|0|1|0|1|QDiaPrccSrZSTn|8a894658-1f84-474e-b52a-6d695f675ba7|
a446cc3317e34a73eff68d206b42cb426e8375c92deff1acc203d6db7bca0fa5|5|1601510400.0|1601510407.0|1|63.14|USD|240129|1601510404.0|6|1|0|0|0|1|qfeSFWSuLivgkF|9468b610-5e0d-4fe1-98b3-5c9ab7caea65|
a446cc3317e34a73eff68d206b42cb426e8375c92deff1acc203d6db7bca0fa5|5|1601510400.0|1601510407.0|1|853.45|USD|758564|1601510400.0|7|1|0|1|1|0|PlLABKjoUNSkNX|035dea70-2fd1-42c7-96c3-4d4b675fa06e|
a446cc3317e34a73eff68d206b42cb426e8375c92deff1acc203d6db7bca0fa5|5|1601510400.0|1601510409.0|1|6,268.07|USD|922946|1601510405.0|9|1|1|1|0|1|OYcgLVeauFCSYY|0f44b266-84b9-4391-b581-4060d059c0e2|
d42f647b7960e9c8c5cc148c1dd839eb70b08876be9ee39a3e6efbe47005bf11|5|1601510400.0|1601510410.0|1|8,029.91|USD|767489|1601510407.0|10|1|1|0|1|1|bZHxoHsLDKaUJA|9879fd6d-4426-455e-a742-75f4e95dfa7c|
d42f647b7960e9c8c5cc148c1dd839eb70b08876be9ee39a3e6efbe47005bf11|5|1601510400.0|1601510409.0|1|16,179.71|USD|389797|1601510404.0|8|1|1|0|0|0|yAmmcrpfuoeuxI|6a76d881-67e4-401a-81f2-b91f62abd1a5|
d42f647b7960e9c8c5cc148c1dd839eb70b08876be9ee39a3e6efbe47005bf11|5|1601510400.0|1601510407.0|1|53,081.19|USD|884081|1601510403.0|5|1|0|0|0|0|XqNHbNLXiePTpi|076fb05a-4383-462b-8f85-a6bc52888da2|
390b0a782816effb9d35705a4e3af2bbda6efc03b52777012cb8c1d80bdfde5f|5|1601510400.0|1601510410.0|1|5.42|USD|913896|1601510409.0|7|1|1|0|1|1|HccuUcLoXWRKje|5e7b0a62-b8a1-44a5-821b-7e8ec96944e3|
390b0a782816effb9d35705a4e3af2bbda6efc03b52777012cb8c1d80bdfde5f|5|1601510400.0|1601510410.0|1|20.65|USD|316544|1601510404.0|7|1|0|0|1|0|hcUwdbiWandtKt|51beb7f4-906a-46be-93ad-ef83054201b9|
390b0a782816effb9d35705a4e3af2bbda6efc03b52777012cb8c1d80bdfde5f|5|1601510400.0|1601510408.0|1|6,812.43|USD|516537|1601510405.0|11|1|0|1|1|0|XrMsWTpqIAGPzw|0a2a6daf-0f29-424f-ac72-13c08c0b5603|
7f98f87e4fec526ec18f3bd0e004015658370a269a586449cf187a75a5001334|5|1601510400.0|1601510409.0|1|35,140.95|USD|630750|1601510408.0|11|1|1|0|0|0|mBiJvlkYTBTRJp|d6b195c6-dbc8-4b5c-a91b-d33f0ac1484f|
7f98f87e4fec526ec18f3bd0e004015658370a269a586449cf187a75a5001334|5|1601510400.0|1601510410.0|1|1,608.01|USD|399368|1601510405.0|4|1|1|0|1|1|MFTvwFqdDiCMOL|2bd28359-2de6-46fc-9887-874d81451446|
7f98f87e4fec526ec18f3bd0e004015658370a269a586449cf187a75a5001334|5|1601510400.0|1601510408.0|1|983.73|USD|922051|1601510405.0|5|1|1|0|0|0|IwXznoRbbGRiRv|d4a6e925-da2d-4b1d-8da5-7361219cc006|
63d281a2fe95291a9a3a0e86cab4c70497de2e65830f445b826a1d0a78f10187|5|1601510400.0|1601510407.0|1|70,924.42|USD|863522|1601510403.0|7|1|1|1|1|1|yuBFPCTydzdwUc|0c5f848e-4d02-4666-a470-0b090f15c92c|
63d281a2fe95291a9a3a0e86cab4c70497de2e65830f445b826a1d0a78f10187|5|1601510400.0|1601510410.0|1|787.04|USD|686134|1601510404.0|10|1|0|1|0|0|iWhXmDtkGSdDow|d0379a0b-71dc-4c49-94f7-399a7fdafd9d|
63d281a2fe95291a9a3a0e86cab4c70497de2e65830f445b826a1d0a78f10187|5|1601510400.0|1601510410.0|1|23,343.75|USD|841029|1601510406.0|6|1|0|1|0|0|tbmxabrzuzXJql|903a25f9-318b-407a-bc6f-826962d6c33c|
9450c33bb2c9d5769a4ec2c99cb85cd166318facb27bc3ac9fb6bd2958fd475e|5|1601510400.0|1601510409.0|1|655.67|USD|394021|1601510401.0|5|1|1|1|0|1|iJUykgTdvCpqsb|d3e372e1-a026-4c15-af07-2b960e469afc|
9450c33bb2c9d5769a4ec2c99cb85cd166318facb27bc3ac9fb6bd2958fd475e|5|1601510400.0|1601510407.0|1|2.84|USD|363589|1601510403.0|11|1|1|0|0|0|nflNuVDNwrOoTZ|3b666f10-03d7-4199-8353-4115991b1970|
